Region Rank	Rank	Name	Rating
3254	6678	Iñaki	1505.272
3276	6716	Yuyakuchan	1504.797
3358	6858	Kia	1503.104
3385	6921	Bebou	1502.363
3401	6954	Choco	1502.085
3438	7017	Quentin	1501.452
3454	7039	Seb	1501.184
3476	7088	Remy	1500.557
3485	7104	TianBao	1500.411
3489	7109	joyboy	1500.388
3522	7172	Shao	1499.905
3591	7310	Xym	1498.235
3596	7316	Chachiara	1498.179
3632	7381	Gastero	1497.277
3745	7604	Bob's	1494.117
3770	7642	David	1493.475
3777	7661	Mélovia	1493.151
3781	7669	Billal	1493.047
3803	7710	DéHash	1492.619
3814	7729	Moussky	1492.254
3823	7749	Comet92	1491.897
3832	7763	Rémy	1491.747
3910	7904	Luke	1490.038
3994	8055	Kerito	1488.665
4058	8162	J-L	1487.776
4074	8192	Ryota	1487.441
4106	8241	Thomas	1487.069
4148	8310	Leuky Shiny	1486.65
4187	8376	Eddy	1486.136
4188	8377	Jord	1486.135
4217	8424	Elias	1485.863
4230	8443	Alex	1485.765
4231	8444	François	1485.759
4247	8479	JB	1485.55
4299	8593	Eve	1484.692
4350	8686	Aooka	1484.039
4366	8712	Thomas	1483.847
4407	8779	Olivier	1483.392
4458	8878	Snoop971	1482.739
4491	8934	An'ya	1482.32
4540	9018	Robin	1481.652
4612	9118	Romain	1480.673
4616	9126	Mwimwits	1480.58
4702	9294	Timothé	1478.384
4779	9432	Balé	1476.403
4809	9490	Julia	1475.565
4846	9576	WerLaPuenta	1474.509
4938	9748	Maverik	1472.462
4993	9856	Titiboo	1471.437
5024	9908	faft	1470.873
5049	9944	Thurmos	1470.518
5120	10054	Judas	1469.36
5141	10087	Louito	1469.119
5142	10091	Sixela	1469.049
5204	10187	Nac	1468.11
5218	10214	Matth	1467.846
5246	10269	Raphaël	1467.202
5305	10373	LeDuke	1466.089
5307	10378	ShinzoFR	1466.014
5334	10425	KidKat	1465.466
5360	10465	K-Two	1464.783
5500	10719	Nico	1460.755
5627	10947	S	1458.77
5674	11029	Niñolet	1458.181
5699	11070	Superbat	1457.897
5777	11195	Ryan	1457.168
5784	11204	Ryujin	1457.126
5797	11221	Michaël	1457.028
5821	11265	Dæva	1456.799
5827	11274	Filnias	1456.765
5836	11284	Rayy	1456.698
5841	11295	Skvn_31	1456.659
5859	11328	bubukine	1456.448
5881	11363	Misaka1983	1456.253
5888	11374	Greg	1456.192
5912	11424	Llobet	1455.923
5952	11495	hisokopo	1455.62
5966	11522	Yvan	1455.5
5980	11543	Geihar	1455.395
6002	11583	DouDou	1455.224
6017	11609	Noko	1455.109
6032	11639	Mike	1454.974
6036	11643	Scarletta	1454.968
6041	11650	Mateo	1454.94
6047	11659	Ninjafrog	1454.884
6067	11707	Andy	1454.668
6085	11740	TomaHawk	1454.514
6105	11775	Victor	1454.374
6133	11846	MaRcOs	1454.057
6233	12007	QcVie420	1453.339
6274	12068	JAPANAX-31	1453.068
6288	12089	faze_triox	1452.97
6297	12103	Kelnon	1452.887
6304	12112	MaRcOs	1452.825
6346	12179	grey	1452.463
6397	12273	Simon	1451.957
6429	12326	Licidore	1451.62
6477	12407	Pokémaster	1450.969
6499	12443	Toto	1450.7
6544	12512	max	1450.065
6563	12548	Sakatouille	1449.702
6567	12556	Sansa	1449.62
6578	12573	Michaël	1449.436
6591	12600	Victor	1449.191
6604	12621	Virgo	1448.946
6613	12634	DmtTryMe	1448.788
6672	12728	maxime	1447.325
6692	12764	Matth	1446.88
6695	12767	Alexandre	1446.771
6721	12814	billy	1446.086
6742	12853	Gorak	1445.546
6744	12857	UniV	1445.482
6806	12968	Aurel	1444.046
6838	13038	Scia-K	1443.04
6845	13048	Vif-Argent	1442.942
6894	13123	Grojéjé	1442.274
6926	13176	pierre	1441.763
6944	13205	Noko	1441.431
6946	13210	Juliana	1441.385
6956	13227	ledav	1441.188
6963	13242	Damien	1441.082
6994	13289	Florián	1440.555
7000	13300	Yoann	1440.451
7019	13326	Salem	1440.236
7044	13371	Kevin	1439.809
7060	13392	Elayan	1439.62
7061	13393	Paradox	1439.61
7093	13445	Lyo	1439.112
7107	13465	L-Chien	1438.871
7112	13473	Raphaël	1438.776
7143	13523	Amencia	1438.2
7165	13560	myrtille	1437.706
7180	13592	Historia	1437.323
7182	13594	Vif-Argent	1437.294
7199	13617	Kenshin	1437.006
7253	13698	the flash	1435.526
7257	13703	Gourmont	1435.463
7290	13753	Soso	1434.708
7311	13782	€$hulkAA	1434.063
7316	13792	L	1433.967
7329	13813	Giova	1433.606
7341	13829	AARON	1433.315
7347	13838	Major	1433.151
7370	13870	Fenji	1432.628
7376	13878	Gogeta	1432.466
7382	13884	Ludovic	1432.373
7438	13988	Marinette	1430.127
7491	14086	Aurelio	1428.181
7543	14156	MaKkEu	1427.139
7549	14162	Joe	1427.075
7557	14175	djey	1426.849
7584	14217	Luphena	1426.209
7609	14252	Pierre	1425.781
7737	14439	gabe	1422.536
7776	14496	Valia	1421.253
7821	14569	Aleph	1419.449
7984	14833	Syrus	1412.264
8021	14896	Balkion	1410.371
8023	14900	Vairpax	1410.203
8064	14959	Violet	1408.586
8150	15081	pat	1403.732
8160	15097	Eliot	1402.874
8167	15106	darkof	1402.548
8198	15151	Alex	1401.014
8238	15206	Sebastien	1398.427
8250	15223	Boby	1397.83
8328	15340	Hugo 2:0	1391.672
8369	15394	Jimmy	1388.751
8409	15448	Ursul	1384.558
8419	15467	Arcaniade	1383.696
8423	15472	FloW	1383.459
8425	15474	Joh	1383.312
8443	15496	Adri	1382.109
8488	15556	Coffee	1378.167
8501	15581	Solène	1376.689
8538	15637	Hanyori	1372.284
8572	15681	Mill	1368.159
8605	15731	David	1364.348
8618	15747	Kino	1362.946
8665	15799	Dorothy	1356.975
8679	15816	Louis	1355.475
8707	15857	Hicham	1350.301
8710	15865	Solene	1349.902
8711	15866	Jex	1349.774
8722	15880	Matthieu	1348.008
8726	15884	Riskeels	1347.857
8737	15896	Nowel	1346.173
8738	15898	Layor.MG	1345.444
8873	16063	benji	1295.898
8913	16111	Lambert	1262.571
8943	16152	Tristan	1198.875
8950	16159	max	1180.403
