Region Rank	Rank	Name	Rating
4101	8235	Syrio	1487.101
4161	8331	Kai	1486.488
4170	8342	Atwan	1486.45
4171	8343	Psyschock	1486.438
4177	8353	Sephi	1486.367
4184	8370	Silver	1486.179
4195	8393	Björn	1486.049
4316	8617	Cymas	1484.526
4325	8637	David	1484.369
4331	8652	ERIC	1484.28
4378	8734	Xemerron	1483.734
4381	8737	Kim Hean	1483.713
4416	8801	Capri	1483.235
4435	8830	Vinyl	1483.057
4446	8848	LouTheFou	1482.928
4449	8853	Wieselbee	1482.909
4455	8868	Adnel	1482.795
4503	8954	Sven	1482.211
4553	9034	Skylla	1481.554
4562	9044	Michel	1481.505
4575	9064	Pierre	1481.252
4584	9077	Nils	1481.102
4596	9095	weah	1480.888
4603	9107	Marius	1480.752
4604	9109	Tilzy	1480.738
4617	9127	Simon	1480.576
4623	9139	Matheo	1480.451
4631	9154	Norman	1480.261
4680	9263	Dome	1479.014
4686	9271	David	1478.851
4703	9295	Caner	1478.364
4714	9318	Caly	1477.983
4748	9384	Michael	1477.068
4763	9408	Leonie	1476.717
4788	9452	Fabio	1476.13
4789	9456	Katja	1476.099
4803	9482	Erik	1475.646
4827	9530	JaschaSaeger	1475.029
4871	9615	Malon	1473.922
4886	9648	Krad	1473.522
4951	9770	Paul	1472.223
4967	9805	Balalaika	1471.913
5003	9868	Ozzy	1471.333
5018	9901	ASH	1470.955
5026	9910	Daniel	1470.84
5051	9947	Lars	1470.506
5061	9965	Meli	1470.331
5070	9980	Daniel	1470.13
5074	9984	Sebastian	1470.111
5080	9994	Mika	1470.004
5126	10062	Robert	1469.297
5147	10099	Henrik	1468.945
5151	10112	-nY.Lotus	1468.772
5155	10119	Luke	1468.706
5187	10163	Tylassn	1468.296
5223	10225	Paul	1467.736
5227	10231	∴D◎ΜΙ∵	1467.667
5269	10320	Mii_Ch1	1466.746
5319	10400	Gecko	1465.805
5383	10504	F4TL	1464.161
5401	10540	Tobi	1463.496
5410	10558	Shenga	1463.092
5416	10566	Lily	1462.999
5419	10571	Miin	1462.882
5441	10609	Yuna	1462.262
5450	10624	Hostile	1462.023
5453	10628	Bookman	1461.969
5454	10630	Dominik	1461.896
5478	10674	Fableo	1461.279
5482	10679	Luca	1461.22
5495	10712	JanniB	1460.876
5547	10804	Christian	1459.947
5577	10850	Domi	1459.512
5587	10866	Szargho	1459.433
5591	10875	Gigo	1459.397
5597	10886	Marco	1459.31
5598	10889	Dom	1459.29
5631	10953	Kara	1458.741
5634	10965	Shizuka	1458.668
5637	10969	Gengy	1458.613
5653	10989	Tenryu	1458.52
5668	11020	Juliana	1458.225
5720	11101	Niels	1457.716
5723	11105	Marcel	1457.671
5724	11106	GoMaster	1457.661
5737	11128	Dennis	1457.55
5743	11133	Tom	1457.517
5746	11143	Annelchen	1457.449
5755	11157	marv	1457.367
5771	11186	Typman	1457.189
5799	11225	Mo	1457.018
5811	11244	Seraphim	1456.885
5844	11298	Luca	1456.638
5877	11357	SweetJ★	1456.283
5924	11446	Avengy	1455.846
5935	11464	PolterGengy	1455.752
5947	11486	Julia	1455.649
5965	11518	Julia	1455.508
5990	11564	Martin	1455.318
6024	11620	Michilein	1455.061
6033	11640	frederic	1454.97
6049	11663	PolterGengy	1454.855
6051	11666	Linus	1454.852
6054	11672	Edelgard	1454.833
6065	11701	Kaolin	1454.689
6066	11705	Tijuana	1454.672
6127	11836	Leo	1454.089
6134	11847	Manuel	1454.056
6142	11866	Flipper	1453.969
6148	11875	Lucas	1453.92
6156	11887	Bier	1453.873
6177	11921	Henri	1453.764
6198	11956	Florian	1453.608
6208	11968	Makali	1453.507
6223	11987	René	1453.388
6234	12008	Gressi	1453.327
6320	12132	Sascha	1452.727
6325	12139	Shiku	1452.712
6351	12187	Worres	1452.438
6370	12231	Ash	1452.158
6376	12239	Lukas	1452.122
6377	12240	Tobias	1452.116
6385	12253	Daniel	1452.075
6387	12259	Sophia	1452.031
6389	12262	Christopher	1452.022
6392	12265	Serena	1452.007
6398	12274	Gengy	1451.955
6402	12286	Goldschmiet	1451.886
6403	12287	Joge09	1451.883
6450	12357	Caner	1451.395
6454	12367	Mirai	1451.326
6463	12380	Ayhan	1451.202
6466	12386	Jeremy 	1451.176
6564	12549	Kozzy	1449.693
6571	12561	Elias	1449.548
6583	12582	Mirko	1449.335
6588	12592	Sendymion	1449.255
6590	12599	Schnecki	1449.201
6592	12601	Thomas	1449.181
6598	12610	Nicholas	1449.091
6637	12671	Luky aq	1448.257
6647	12684	Dave	1448.083
6705	12793	Timeo	1446.363
6712	12803	Patrick	1446.283
6723	12818	Marc	1446.022
6725	12820	Ryan	1445.996
6745	12859	Theri	1445.466
6750	12866	Pique	1445.413
6784	12928	Seisch	1444.458
6792	12943	koveydreamz	1444.322
6799	12954	Param Jit	1444.2
6826	13012	N!k!	1443.303
6834	13025	Silver	1443.128
6843	13045	Yoshi	1442.97
6846	13053	Alex	1442.881
6853	13063	Givemepink	1442.751
6855	13068	Dave	1442.729
6863	13079	Tyrant	1442.633
6884	13109	Hai	1442.403
6910	13148	Felix	1442.052
6913	13151	Maestro	1442.043
6916	13160	Alex	1441.927
6933	13187	Tevin	1441.659
6976	13262	FloJoxy	1440.843
6978	13266	Emil	1440.8
6991	13280	Kampfstube	1440.654
6993	13286	Juliana	1440.575
7023	13332	Sadako	1440.126
7041	13363	Phillip	1439.844
7082	13425	Daonuea	1439.26
7089	13440	Bobo	1439.149
7126	13492	Masuyo	1438.575
7130	13499	GufiGufa	1438.465
7133	13506	Nicl	1438.35
7139	13519	Max	1438.253
7142	13522	Kohai	1438.212
7157	13541	Rafina	1437.967
7162	13556	Ines	1437.762
7191	13605	Stephan	1437.114
7279	13735	ASH	1434.944
7296	13763	Jonas	1434.525
7297	13765	Time2Shine	1434.455
7309	13780	Sven	1434.069
7310	13781	Dark Knight	1434.065
7319	13798	Akira	1433.863
7320	13799	Lucky	1433.853
7322	13801	Silver	1433.793
7324	13805	Nils	1433.736
7340	13828	Thomas	1433.346
7364	13864	Michi	1432.736
7374	13876	Reason	1432.526
7389	13901	Konstantin	1432.007
7392	13909	Jeremy	1431.743
7407	13932	AzirVGC	1431.331
7495	14091	Siggi	1428.097
7531	14142	Justin	1427.39
7552	14168	Erik	1426.978
7553	14169	Nick	1426.961
7556	14174	PrimeBobo	1426.915
7592	14226	Christian	1426.091
7611	14257	Max	1425.75
7630	14284	Jamie	1425.265
7665	14340	Dakota	1424.258
7679	14358	Domi	1423.923
7683	14363	Scarlet	1423.905
7718	14414	sammy	1422.988
7721	14420	krümel	1422.882
7728	14429	Matthi	1422.67
7734	14435	Markus	1422.609
7736	14437	Cesco	1422.584
7759	14470	Philipp	1421.764
7767	14484	Ryovin	1421.577
7790	14519	Jari	1420.535
7823	14574	Fox	1419.333
7824	14575	Kebbo	1419.326
7825	14578	Ea	1419.288
7833	14590	Matteo	1419.066
7835	14593	Arthur	1418.956
7837	14595	Crudox	1418.897
7862	14636	Wado	1417.748
7883	14674	Erika	1416.488
7930	14740	Bananajoe	1414.618
7947	14765	Rene	1413.948
7950	14771	bioatom	1413.765
7962	14791	Mike	1413.253
7997	14859	Domenic	1411.485
8006	14872	Robert	1411.067
8013	14881	Duke	1410.735
8033	14913	Hendrik	1409.817
8034	14914	Xzit	1409.776
8040	14922	JULIA ♥★	1409.531
8044	14929	Gold	1409.373
8045	14930	Jericho	1409.367
8048	14934	DJ Kalle	1409.178
8060	14953	pascal549	1408.699
8066	14961	SnowMan	1408.469
8076	14972	Papa	1408.152
8120	15037	Alex	1405.893
8128	15054	MissyKittyX	1405.143
8141	15068	Johnny	1404.616
8148	15077	Zilka	1404.118
8169	15108	NeonRBX	1402.54
8184	15129	Tutters	1401.795
8211	15173	Lucas	1399.946
8235	15202	Zero	1398.552
8263	15238	Jürgi	1397.346
8292	15284	Lysn	1394.903
8318	15322	Akani	1392.696
8329	15341	JessiOxana	1391.626
8335	15349	Nick Jannis	1391.241
8358	15380	edgo	1389.483
8381	15408	Joshi	1387.731
8427	15477	Andre	1383.236
8441	15493	Fabi	1382.269
8445	15498	Phil	1382.101
8513	15599	Shemmeman	1375.731
8519	15609	Dominik	1374.746
8533	15628	Tobi	1373.254
8561	15665	Wilhelm	1369.262
8568	15675	Nais	1368.607
8569	15678	Chim	1368.457
8594	15716	Martin 	1365.545
8596	15719	Schosch	1365.31
8617	15746	selfe90	1362.98
8622	15751	Muhamma	1362.579
8628	15757	Dirk	1361.777
8648	15780	Joshua	1358.791
8685	15824	Toni	1354.806
8744	15904	Mathias	1343.479
8773	15937	AmicoOne2	1335.958
8798	15970	Alen	1327.445
8804	15978	Tony	1326.167
8807	15983	Felix	1325.005
8838	16020	Sophia	1311.522
8843	16026	Robin	1309.386
8857	16045	Dominik	1304.192
8894	16089	Raphael	1281.175
8896	16093	Chardonnay	1278.071
8897	16094	Ibrahim	1277.846
8900	16097	Jupiter	1274.342
8906	16103	Catch	1270.409
8920	16120	Chrissy	1254.12
8925	16127	Michelle	1246.03
8934	16139	Luisa	1227.929
8935	16142	Memet	1220.487
8936	16143	Pasi	1213.875
8938	16146	Kaitou	1209.776
8939	16147	Xänder	1208.725
8949	16158	Sara	1185.257
8952	16161	Kari	1170.562
8954	16163	Diam	1164.108
