Region Rank	Rank	Name	Rating
2979	5844	野川	1514.93
2993	5865	好弟弟	1514.689
2995	5868	wlg	1514.676
3020	5912	小泽	1514.133
3035	5937	星	1513.888
3052	5970	蓝西	1513.591
3059	5987	NEZ	1513.507
3067	6005	kololo	1513.327
3071	6009	小钱叫兽	1513.294
3089	6037	等不到天黑	1513.033
3094	6042	101	1512.965
3095	6045	Nugget	1512.938
3100	6053	mazezz	1512.891
3109	6067	Isaac	1512.663
3140	6124	F.G.R.	1512.043
3163	6182	AiLi	1511.553
3167	6191	音箱蟀	1511.437
3171	6204	狗泽	1511.209
3192	6237	卡比卡比	1510.851
3199	6252	melo	1510.604
3222	6294	肘子	1510.195
3248	6345	街溜子	1509.438
3288	6429	Reed	1508.296
3320	6507	Jess	1507.187
3331	6526	宝可梦大师	1506.806
3342	6551	2White	1506.404
3346	6559	许愿星	1506.251
3354	6577	小羽	1506.048
3359	6586	冻冻	1505.943
3389	6646	CARRY	1504.811
3393	6652	小青	1504.782
3398	6664	夜椰	1504.717
3427	6715	小莲	1504.049
3469	6785	灰玲	1503.226
3529	6883	千夜	1502.213
3556	6927	YK	1501.796
3572	6955	小青	1501.514
3575	6960	韩幸村	1501.458
3576	6961	bfc917	1501.439
3611	7018	Pao	1500.765
3615	7026	咕咕	1500.685
3631	7055	江夜	1500.43
3636	7065	Yuki	1500.268
3691	7150	YWZ	1499.211
3722	7203	舞婉	1498.423
3735	7231	kakuku	1498.113
3739	7237	爵爵子	1497.99
3743	7243	baiyo	1497.947
3772	7294	步	1497.383
3773	7295	DDway	1497.378
3791	7321	塞尔莱菲	1497.081
3816	7360	看你的微笑	1496.475
3837	7398	PKaQiu	1495.995
3850	7425	在水之番	1495.739
3879	7473	Eve	1495.175
3899	7519	虎皮卷	1494.45
3904	7524	Goku	1494.361
3983	7655	薇尔莉特	1492.3
4002	7686	日奈森亚梦	1491.874
4037	7746	白昼都市计划	1490.871
4053	7771	树洞	1490.468
4069	7801	朱国瑞	1490.045
4080	7822	宋哈娜	1489.818
4112	7889	夏娜碳	1488.993
4115	7899	派大星	1488.882
4116	7901	牛奶饮咖啡o	1488.87
4131	7939	思	1488.537
4134	7945	liofyy	1488.49
4145	7969	TAIGA	1488.262
4146	7970	o五毒兽o	1488.26
4177	8024	琦	1487.866
4219	8115	Zed	1487.094
4250	8186	小股萌	1486.707
4257	8196	幽灵布丁	1486.652
4270	8220	影子	1486.508
4282	8242	云飞堕	1486.376
4303	8281	花乃玖叶月	1486.115
4309	8294	Misty♡	1486.074
4327	8324	欧洲胖虎	1485.862
4333	8339	诺亚	1485.777
4335	8342	吕鹤	1485.765
4342	8353	LiLiAi	1485.702
4352	8367	lilith	1485.622
4353	8369	xcfdad	1485.614
4355	8371	33	1485.61
4360	8384	断晴时雨	1485.458
4390	8437	王小芳	1485.137
4407	8471	Zero	1484.897
4463	8579	卡璞铭铭	1484.15
4468	8586	索罗	1484.115
4472	8592	酱油职人	1484.062
4481	8613	普莫	1483.927
4491	8629	Haru	1483.814
4516	8685	Red	1483.445
4526	8703	Xun	1483.366
4568	8778	音箱蟀侠粉丝	1482.851
4578	8793	薄荷味汽水	1482.764
4587	8814	光耀	1482.565
4613	8862	Shana	1482.115
4631	8898	小野喵喵	1481.851
4634	8902	k	1481.834
4644	8916	墨清弦	1481.693
4650	8926	文生	1481.611
4652	8931	千面侠	1481.504
4656	8936	梦逍遥	1481.468
4662	8946	染雪	1481.395
4690	8998	LX	1480.913
4709	9033	福音	1480.547
4793	9186	范特西	1478.496
4818	9228	小樱	1477.843
4909	9389	暮光闪闪	1475.594
4947	9449	三叶	1474.844
4957	9464	蓝熊	1474.586
4968	9479	Eric	1474.476
4985	9511	kokoa	1474.094
5090	9696	小夫	1472.111
5104	9720	坚白离	1471.908
5154	9805	小优	1471.182
5185	9852	艾伦	1470.826
5213	9911	Fan	1470.243
5234	9943	Ran	1469.944
5262	9992	冥殇喵	1469.544
5287	10044	海龙	1469.002
5288	10044	xin	1469.002
5292	10050	淡定	1468.929
5293	10051	yummy	1468.921
5301	10064	小可	1468.789
5302	10066	666	1468.745
5310	10077	mango	1468.643
5316	10089	菲尔福登	1468.495
5318	10091	琅琅	1468.471
5345	10136	矢澤仁子	1467.984
5357	10162	RaphSS	1467.663
5374	10189	星之痕	1467.301
5380	10198	Banmee	1467.24
5401	10236	骚狗子	1466.887
5431	10290	AAkira	1466.177
5444	10312	稻草人	1465.966
5467	10357	菊花碎大石	1465.223
5495	10403	和	1464.57
5526	10467	123	1463.738
5531	10476	RayS	1463.624
5534	10486	Lacus	1463.425
5542	10496	Yaoyao	1463.25
5543	10497	Gworm	1463.24
5545	10500	Ron	1463.208
5612	10608	夜七之影	1461.382
5617	10615	泽口零	1461.334
5639	10656	Ren	1460.789
5649	10676	丸子	1460.516
5743	10830	CJBaby	1458.933
5764	10878	小鹿乱撞	1458.51
5769	10888	星曦	1458.416
5774	10896	redbin	1458.374
5784	10915	conan	1458.182
5788	10919	ASH	1458.139
5791	10923	紫阳	1458.095
5794	10928	MuYuan	1458.063
5795	10929	♡孟建军♡	1458.062
5844	11023	海儿	1457.378
5850	11032	Moore	1457.344
5857	11041	summer	1457.287
5895	11109	莉可	1456.884
5899	11117	吉诺.维力特	1456.861
5915	11148	小春	1456.724
5931	11171	无痕	1456.642
5956	11212	景好	1456.461
5960	11221	Rick	1456.424
5963	11230	沐	1456.393
5974	11249	ketene	1456.309
5975	11250	宝可梦男同	1456.305
5976	11251	莉莉艾	1456.296
5984	11262	宝不可梦	1456.253
5985	11263	Puppy	1456.249
5987	11265	渊源	1456.238
6024	11332	墨	1455.811
6031	11353	o小墨o	1455.723
6033	11356	Zeno	1455.714
6039	11367	希洛君	1455.656
6054	11394	长崎舞浅静	1455.533
6070	11416	GYhaha	1455.441
6078	11426	三千瓜皮	1455.417
6096	11464	兰	1455.207
6117	11505	pipi	1455.037
6121	11515	桐谷神八	1455.0
6142	11553	Ken As	1454.846
6147	11563	小洛	1454.774
6188	11636	骖逝水	1454.486
6194	11643	艾	1454.447
6206	11671	晓毓	1454.373
6210	11683	草莓	1454.321
6214	11692	猫爪糕	1454.27
6267	11781	肉肉大魔王	1453.899
6275	11799	erbeng	1453.819
6284	11813	zz	1453.727
6288	11816	Eric	1453.715
6311	11863	栩翼	1453.463
6320	11878	帅帅萌萌哒	1453.423
6324	11884	I'm 0	1453.358
6333	11902	堂吉訶德	1453.295
6347	11938	素义伦	1453.162
6351	11945	朦珠	1453.142
6355	11953	丘卡皮	1453.109
6358	11957	阿荣	1453.09
6366	11973	Time魔神	1453.038
6375	11991	Mr.喆	1452.977
6412	12063	fr33	1452.676
6418	12071	lan	1452.642
6445	12127	哇塞哇塞	1452.395
6460	12149	tomo	1452.281
6463	12153	Leo_白	1452.264
6524	12277	陈章伟	1451.618
6536	12300	暖浠	1451.512
6556	12344	强哥	1451.251
6568	12365	1q333	1451.064
6587	12404	愿心	1450.848
6598	12423	潇潇侠	1450.773
6604	12432	燃烧de梦	1450.705
6628	12477	冥鸿	1450.307
6631	12487	八尾猫	1450.275
6635	12494	Salem	1450.244
6663	12540	柏木	1449.775
6672	12561	紫月	1449.597
6685	12587	進	1449.267
6714	12646	碌葛	1448.36
6737	12688	Y神大佬	1447.565
6739	12697	小青	1447.343
6741	12700	杰尼	1447.331
6758	12727	Fin	1446.831
6771	12744	小柒	1446.512
6793	12773	贾珉钰	1446.102
6866	12909	青衫	1444.31
6896	12959	派蒙	1443.568
6907	12976	C.C.	1443.376
6999	13126	悠铃喵	1441.575
7009	13139	紺野木綿季	1441.414
7019	13153	嗷嗷嗷	1441.278
7039	13188	二狗子	1440.954
7055	13215	Bolvar	1440.734
7057	13220	永梦	1440.673
7062	13226	JoJO	1440.648
7071	13241	Wally	1440.508
7087	13273	国木田花丸	1440.1
7106	13296	琉	1439.76
7112	13309	樱桃	1439.638
7131	13343	loon	1439.233
7222	13502	Mikuya	1437.676
7226	13514	戴月	1437.47
7231	13521	莉莉艾	1437.379
7259	13566	喵帝	1436.835
7264	13573	夕儿	1436.785
7345	13706	络夫克拉夫特	1434.199
7364	13735	hazkar	1433.749
7433	13844	Mark	1431.494
7466	13891	洛	1430.37
7532	13996	Will	1428.111
7539	14004	不一样的大师	1427.984
7571	14054	阿泽	1427.039
7596	14104	拾雨	1426.25
7608	14124	小青	1425.985
7609	14125	黄色鼹鼠	1425.939
7623	14147	张钰	1425.571
7649	14189	勿扰	1424.923
7677	14225	星屿	1424.041
7757	14341	被忽略的角色	1421.108
7792	14399	悠三君	1419.795
7834	14457	逃离	1418.125
7860	14497	青空	1416.909
7867	14507	正	1416.526
7871	14512	咪子和汪蛋	1416.415
7919	14574	无忌	1414.885
7929	14588	HYH	1414.495
7956	14622	夏小汪	1413.362
7964	14631	墨菲宝	1413.117
8021	14707	VV381	1410.797
8045	14742	大石	1409.917
8105	14830	Linxy	1407.042
8154	14906	孤影	1403.873
8199	14966	小天才	1401.423
8268	15063	 死衰人 	1397.474
8322	15146	扬帆远航	1393.078
8580	15495	夜羽	1370.863
8596	15514	小豪	1369.335
8600	15519	三月	1368.957
8651	15587	inho	1362.613
8663	15600	古月当空	1361.257
8726	15694	晚安	1350.762
8729	15697	楠实	1350.099
8765	15744	钱罗林	1343.328
8823	15819	真新镇少年	1326.171
