Region Rank	Rank	Name	Rating
1699	3443	Tony	1553.663
1702	3446	Andy	1553.596
1707	3459	Ssaancheez	1553.281
1708	3460	Jaime	1553.253
1710	3464	Samuel	1553.224
1711	3465	Dios	1553.22
1718	3480	Rodsonflay	1552.874
1724	3489	Klaudin	1552.672
1728	3494	Forastero	1552.443
1735	3509	TG TR Kid	1552.111
1740	3516	Yuma	1551.893
1743	3521	Josh	1551.743
1748	3528	Benji	1551.567
1750	3530	Sergio	1551.493
1753	3534	Yoru	1551.39
1773	3572	Demoledor	1550.371
1783	3585	Eteyo	1550.174
1788	3597	Jorge	1549.914
1794	3615	Sley	1549.589
1813	3650	thewho	1548.839
1815	3653	Rubistóteles	1548.79
1835	3695	Kaaxerd	1547.953
1860	3736	Enrique	1547.224
1862	3741	Pepe	1547.177
1873	3762	Regis Regis	1546.853
1878	3778	Shiroryuu	1546.489
1885	3787	KoyiGm	1546.301
1911	3832	Lope	1545.729
1925	3861	David	1545.345
1930	3872	Miguel	1545.175
1932	3876	Mika	1545.092
1935	3882	Julio César	1544.905
1944	3900	Alejandro	1544.491
1950	3908	Ren	1544.346
1956	3916	PitufoMoreno	1544.115
1959	3921	Losba	1543.962
1966	3931	Drake	1543.754
1978	3953	Rufo	1543.431
1985	3964	Okkito	1543.223
1988	3968	Zaca	1543.168
1990	3970	Kulex	1543.156
1997	3983	Dego	1542.961
2006	3998	Angel	1542.585
2016	4017	Ash Ketchup	1542.256
2018	4022	Razor	1542.189
2030	4050	WWCelta	1541.65
2041	4067	Sores	1541.213
2043	4069	Stephan	1541.195
2051	4082	Pabgar	1540.978
2062	4098	Dani	1540.702
2065	4102	Reki	1540.62
2071	4112	Jesus	1540.365
2074	4115	Falcon	1540.324
2086	4139	Javi	1539.874
2107	4184	Anubis	1539.051
2110	4188	Ray	1538.948
2112	4192	Bruno	1538.886
2122	4215	$AlexGaMeS$	1538.531
2133	4231	Zoro	1538.345
2144	4249	Phobos	1538.058
2153	4274	Velocy	1537.591
2164	4292	David	1537.226
2167	4296	Cris	1537.143
2170	4300	Gamakichizz	1537.084
2181	4324	Leiva24	1536.674
2190	4346	Natomae	1536.266
2211	4398	Lucianna	1535.386
2219	4409	Varomlg2	1535.19
2235	4444	Sarox	1534.621
2243	4459	Renato	1534.418
2251	4472	Puch	1534.162
2253	4476	Eric David	1534.095
2254	4479	Lurzuk	1534.06
2259	4489	Roberto	1533.846
2263	4500	Clàudia	1533.565
2274	4523	Tony	1533.195
2281	4536	enrique	1532.968
2284	4539	CortesitaLyn	1532.891
2287	4543	Cristian	1532.845
2290	4552	Carroll14	1532.734
2317	4597	Sal$o	1532.007
2322	4605	PinkyWinky	1531.939
2348	4657	EduMendoza93	1531.157
2349	4659	Daniel	1531.08
2351	4663	Jon-Q	1531.049
2358	4674	lluis	1530.834
2362	4679	Angel	1530.693
2374	4702	M	1530.371
2385	4729	Morr	1530.124
2386	4734	★♪Rai♪★	1530.069
2388	4736	Kiba	1530.044
2392	4743	CpGame	1529.973
2413	4784	Cesar	1529.102
2446	4851	Omar	1527.795
2457	4872	Ranma	1527.365
2458	4873	Diego	1527.343
2459	4876	Sharon	1527.305
2461	4882	Jose Manuel	1527.219
2462	4884	Arth	1527.194
2463	4890	Uriel	1527.141
2466	4899	Nanié	1527.055
2468	4900	Pat	1527.046
2471	4907	Alesin47	1526.958
2480	4923	CB	1526.65
2481	4925	Opmhu	1526.579
2484	4929	CarlosGicer	1526.485
2504	4964	Tonirockx	1526.028
2511	4977	Jugol	1525.842
2512	4980	Pıþěłłå 	1525.806
2523	4997	David	1525.669
2535	5016	parchada	1525.318
2544	5031	Senegalés	1525.078
2552	5046	jeereemy7_	1524.87
2557	5057	Zaneek	1524.631
2558	5059	Willy	1524.61
2560	5064	Otoshi	1524.541
2571	5082	Eduardo	1524.199
2579	5103	Treked	1523.749
2580	5104	David	1523.73
2584	5111	Javi	1523.614
2587	5118	Cancerberus	1523.56
2603	5148	rams	1523.172
2605	5153	Julio Lobo	1523.054
2615	5167	Aberra	1522.88
2621	5184	Kevid	1522.642
2622	5185	Salben	1522.626
2623	5188	UwUmbreonUwU	1522.604
2624	5191	Radas	1522.519
2633	5204	Cid	1522.335
2636	5207	Luis	1522.3
2646	5226	Crono	1521.928
2660	5259	Iktan	1521.291
2665	5265	PolacoPY	1521.233
2666	5266	Gumio	1521.21
2670	5270	PateoDaSilva	1521.151
2675	5275	Najin Kazama	1521.053
2682	5285	Roberto	1520.949
2686	5295	Elhaci	1520.849
2694	5310	papi	1520.671
2700	5319	ZekkenVi	1520.602
2720	5354	sadLouie	1520.155
2724	5360	Revo	1520.128
2726	5364	knight-vgc	1519.999
2730	5370	NanDitto	1519.888
2754	5418	Fola	1519.32
2756	5420	Wiido	1519.312
2759	5423	KM	1519.256
2771	5444	Visirr	1518.959
2784	5469	Diana♥	1518.505
2809	5515	Myrania	1518.074
2811	5518	Jordi	1518.053
2822	5537	Aurora	1517.861
2823	5538	Staro	1517.858
2826	5549	Decy	1517.766
2836	5566	Jey	1517.678
2837	5569	Max	1517.66
2840	5579	Kato	1517.565
2847	5596	Franky_FP	1517.292
2855	5611	Chechu	1517.127
2860	5624	Andrewolf	1517.003
2867	5635	Marcelino	1516.813
2868	5637	A25	1516.795
2878	5655	Marco	1516.618
2879	5658	Alana	1516.602
2883	5664	Ainara	1516.517
2885	5668	Samuel	1516.492
2897	5690	Marodpe	1516.284
2904	5700	Josh	1516.215
2913	5728	jesuis	1515.974
2917	5734	Yuso	1515.931
2919	5738	Golem	1515.922
2924	5743	Jennie	1515.865
2927	5746	Pedro	1515.829
2939	5765	Byron	1515.682
2941	5770	Bello	1515.636
2943	5776	Rofle	1515.573
2947	5784	Elmizguapo	1515.525
2949	5789	SkyManu	1515.455
2952	5796	Yisus	1515.371
2955	5804	El Olme	1515.315
2959	5808	Pablo	1515.258
2969	5826	Rafastarr	1515.081
2973	5834	Alucar	1515.017
2975	5836	42	1514.993
2977	5838	Sergi	1514.971
2988	5860	Maty	1514.783
2990	5862	Axel	1514.746
2996	5870	Jando	1514.665
3003	5880	Zaphkiel	1514.462
3006	5887	Sergio	1514.361
3015	5900	HieloHex	1514.254
3019	5906	Manuel	1514.202
3033	5934	Ayumi	1513.911
3034	5935	Lucas	1513.91
3036	5938	Aithor	1513.881
3041	5949	alguiennino	1513.768
3042	5950	KrAwX	1513.763
3053	5975	Ruster	1513.573
3061	5993	Geek Kuraima	1513.447
3066	6004	Adri	1513.334
3068	6006	BookerGC	1513.309
3079	6024	SEBAS	1513.17
3080	6025	Markiitoo	1513.154
3091	6039	Jesus	1513.007
3092	6040	Betiña	1512.989
3096	6046	Jynn	1512.923
3112	6072	Pitagores	1512.643
3115	6077	Meave	1512.6
3122	6096	Sam	1512.402
3134	6113	Tadeo	1512.244
3139	6123	HarkyESP	1512.044
3148	6148	Yheep	1511.864
3150	6152	Iñigo	1511.829
3162	6179	Sinfuego	1511.583
3176	6211	Sirup	1511.117
3179	6214	Bulito	1511.056
3183	6220	Toti	1511.028
3187	6227	Isotopillo	1510.956
3189	6230	~Fer~	1510.927
3193	6238	Yoppo	1510.848
3227	6301	Oscarin	1510.152
3238	6320	Eibrahán	1509.796
3260	6362	Silver	1509.256
3273	6388	EfraVGC	1508.862
3278	6409	nico	1508.589
3284	6421	AMG10	1508.371
3292	6435	Sack	1508.233
3301	6454	Kabo	1507.823
3309	6478	Leuco	1507.502
3314	6491	CATALYST	1507.382
3315	6493	Mista	1507.37
3316	6495	ЯНÆИУЯΑ	1507.333
3317	6501	Jonathan	1507.253
3326	6517	Michael	1506.946
3330	6525	Octa	1506.814
3334	6535	Seto	1506.671
3339	6540	OMAR	1506.62
3340	6542	Kreef	1506.561
3345	6556	FrancisKet	1506.294
3349	6568	Román	1506.136
3368	6605	jozema	1505.658
3394	6653	Xino	1504.781
3397	6661	José Luis	1504.736
3400	6667	Ray	1504.641
3403	6670	Hiei	1504.629
3454	6759	Nico	1503.573
3455	6760	Gaby	1503.543
3466	6781	Cro	1503.236
3472	6788	Izecson	1503.195
3481	6802	Nicolás	1502.985
3486	6809	AkaVale	1502.898
3497	6823	Felix	1502.775
3499	6826	COLSSJ	1502.749
3505	6837	kei	1502.606
3506	6838	Guilleake	1502.596
3513	6854	Nash	1502.42
3526	6877	Draco	1502.256
3527	6878	David Ale	1502.255
3553	6924	Willo	1501.807
3565	6944	Alejandro	1501.609
3568	6948	Asumi	1501.567
3571	6952	Iván	1501.53
3588	6982	Canovax	1501.161
3605	7011	Paquete	1500.792
3607	7013	Martin LP	1500.781
3610	7017	Daniel	1500.766
3648	7083	Juampi	1500.101
3655	7092	Jordi	1499.986
3658	7098	Jes	1499.932
3659	7100	Sami	1499.91
3677	7129	Pika1000	1499.527
3685	7142	Mary	1499.33
3695	7160	Ger	1499.039
3700	7169	LiaOnioka	1498.943
3705	7176	Kevin	1498.884
3706	7177	Adán	1498.88
3715	7196	Meins	1498.529
3716	7197	Migwel	1498.526
3726	7211	Lore	1498.333
3730	7222	Dracnelgames	1498.196
3733	7228	Kimmer	1498.125
3750	7254	keimiau34	1497.846
3756	7272	LauritaDoyle	1497.593
3757	7273	Meider	1497.573
3762	7281	David	1497.499
3765	7285	JaimeBM	1497.46
3766	7285	Fenix	1497.46
3775	7299	Jesuscaig	1497.319
3788	7317	Tobi	1497.108
3795	7326	Chucho	1496.997
3801	7341	Guttixx	1496.76
3813	7357	Pitelino	1496.534
3815	7359	Nathan	1496.505
3820	7367	Xuxi	1496.361
3821	7368	Losan	1496.36
3868	7458	Sharpy	1495.378
3870	7461	Florian	1495.355
3874	7466	Davichu74	1495.247
3884	7481	Ad	1495.08
3885	7484	Andreas	1494.99
3887	7488	rRedl	1494.961
3891	7496	armando	1494.893
3898	7518	Anubis	1494.451
3902	7522	Nacho	1494.429
3903	7523	Adri	1494.384
3905	7525	David	1494.313
3919	7554	Thomas	1493.893
3925	7567	LEGEND	1493.771
3928	7571	Raül	1493.581
3933	7581	MatJunkai	1493.408
3937	7585	Joel	1493.35
3938	7589	BrayamJ	1493.314
3942	7593	Kiko	1493.222
3947	7600	Alfonso	1493.051
3957	7619	Massa	1492.777
3965	7629	Julián	1492.706
3974	7644	Will	1492.437
3998	7679	Cristóbal	1492.017
4013	7706	galbo	1491.557
4016	7710	Celio	1491.433
4030	7731	Rixoh	1491.098
4034	7739	IrvingDP	1491.023
4035	7741	Jenu	1490.983
4043	7753	rayista	1490.71
4048	7761	Kris	1490.579
4052	7770	Rafa	1490.481
4054	7773	ShadowJeff	1490.426
4062	7788	Nasch	1490.235
4070	7802	Maria	1490.015
4078	7820	Deathberserk	1489.851
4084	7827	Escanor	1489.754
4086	7829	Guschar	1489.715
4089	7835	DRamírezz	1489.601
4117	7906	Snanish	1488.822
4118	7910	Alfredo	1488.775
4130	7938	Alexb	1488.538
4138	7957	Shiori	1488.433
4142	7962	Edwin	1488.331
4147	7971	Ryuudan	1488.255
4149	7974	AXEL	1488.241
4166	8000	Mishel D.	1488.022
4171	8013	DarthGilamen	1487.949
4178	8028	Lars	1487.835
4180	8033	Rick	1487.772
4189	8046	Omar	1487.667
4191	8050	Nicolás	1487.632
4204	8076	Gaia	1487.442
4208	8091	Dani	1487.327
4216	8107	Casco	1487.154
4222	8122	Javier	1487.04
4223	8127	BL	1487.01
4231	8147	Oscar	1486.919
4232	8148	Manuel07	1486.91
4235	8151	Cheyene	1486.889
4237	8153	AyePayasita	1486.886
4241	8161	Belinda_hn	1486.833
4242	8164	Mario	1486.803
4246	8178	David	1486.737
4264	8211	Ateas1108	1486.558
4302	8279	Christian	1486.139
4311	8300	  Jay 	1485.996
4312	8301	 Oniflen	1485.987
4313	8301	JWen	1485.987
4317	8310	JD	1485.923
4318	8312	David	1485.918
4319	8313	Shiro	1485.917
4328	8327	Rubendaval	1485.856
4331	8335	Shane	1485.801
4344	8356	Usagi	1485.685
4345	8358	Zacoweb	1485.671
4366	8393	Bjorn	1485.387
4372	8401	Carlos	1485.353
4382	8421	iB4x	1485.222
4400	8450	AngelilloVGC	1485.069
4405	8468	Chuso	1484.951
4409	8476	Lety	1484.844
4414	8487	Raul	1484.793
4417	8491	PxDire	1484.77
4440	8534	Playmaker	1484.464
4444	8539	Artema	1484.43
4448	8546	IntiChuri	1484.386
4453	8557	Andrea	1484.272
4461	8575	Brutus	1484.176
4464	8580	Lluis	1484.147
4476	8601	Glarko	1484.001
4480	8607	Antares	1483.954
4504	8649	Pepiliam	1483.716
4507	8661	Oteee	1483.612
4515	8681	Jorge	1483.477
4521	8694	Florian	1483.409
4532	8712	Bryan	1483.297
4533	8713	TC Makise ®	1483.295
4536	8720	James	1483.239
4545	8737	PixiPayasita	1483.114
4547	8739	Kruskalf	1483.109
4557	8754	Gary	1482.979
4564	8772	Antoñito	1482.876
4565	8773	Joselito	1482.873
4566	8775	Maestro	1482.858
4572	8786	Jojo	1482.795
4573	8787	Ax	1482.794
4577	8791	Sanguine	1482.775
4590	8820	Rauz	1482.529
4602	8837	Bryan	1482.411
4603	8839	Sinnosuke	1482.408
4610	8858	Koko	1482.173
4630	8896	Ma ♥ Jo	1481.859
4649	8925	Desoul	1481.627
4658	8941	Sanchez	1481.437
4667	8959	JP	1481.307
4668	8960	Jona	1481.288
4684	8987	Ramón	1480.985
4686	8992	Martin	1480.966
4702	9021	Maestro	1480.665
4705	9027	JeanRyuPR	1480.622
4712	9037	LostOblitus	1480.471
4718	9047	Quixzo1	1480.389
4720	9050	Caroz	1480.346
4725	9059	palguita	1480.219
4737	9083	rené	1479.92
4746	9101	Raidsiti	1479.732
4749	9107	Alejandro	1479.668
4758	9117	Red	1479.486
4763	9123	Carri	1479.405
4767	9130	Víctor	1479.284
4769	9135	Chuplimo	1479.172
4770	9136	Pain	1479.164
4788	9174	Gabrais	1478.666
4811	9218	Danicille	1478.097
4819	9229	PAULINA	1477.836
4826	9242	DonColme	1477.635
4840	9262	Milo	1477.293
4843	9272	Kikimaster	1477.203
4850	9284	Muta	1477.016
4853	9287	David	1476.993
4859	9296	Moises rico	1476.928
4867	9310	Axel	1476.779
4872	9319	Kinty	1476.662
4876	9328	David	1476.479
4885	9342	Kuki	1476.255
4888	9347	MtamezH	1476.214
4892	9355	GARUGA	1476.112
4896	9362	Eduardo	1476.053
4900	9370	Sudaka	1475.898
4912	9392	Allirmo	1475.556
4914	9395	Sergi	1475.535
4919	9404	Sebas	1475.367
4921	9407	Jexas	1475.294
4923	9412	El Viti	1475.208
4931	9426	Hajime	1475.11
4933	9429	Villa	1475.063
4939	9438	Firesoul	1474.947
4940	9439	Yair	1474.939
4949	9451	RuddKaiser	1474.822
4963	9474	Mario Magia	1474.505
4965	9476	Krist	1474.491
4981	9504	YOEDAN	1474.163
4990	9521	Green	1473.984
4994	9532	Lex	1473.879
4998	9537	Armando	1473.82
5008	9552	Primous	1473.593
5011	9558	Diego	1473.545
5013	9561	Maximiliano	1473.52
5015	9563	BB!	1473.507
5025	9583	adri	1473.232
5034	9594	Armin	1473.101
5039	9600	Sayas	1473.064
5049	9620	Haize	1472.889
5053	9624	LLamas	1472.798
5059	9637	FUFO	1472.689
5063	9642	Ivan	1472.658
5073	9662	Junna	1472.428
5082	9680	Krhiz	1472.283
5085	9684	Nimi	1472.24
5089	9689	delpox	1472.185
5091	9699	Pablo	1472.086
5096	9709	Razor7w	1471.995
5099	9714	Cuba	1471.983
5101	9717	TheBaiel	1471.941
5103	9719	nino	1471.911
5110	9727	Miguel	1471.874
5115	9744	Red Knight	1471.691
5120	9751	Elia	1471.594
5123	9754	PaAu5	1471.578
5127	9758	crumi	1471.551
5128	9759	Quymera	1471.547
5148	9793	hosi	1471.266
5153	9802	Tapias	1471.214
5160	9816	Oriol	1471.084
5163	9821	Alvaro	1471.017
5165	9823	Rafa	1471.011
5167	9826	jonathan	1471.0
5174	9839	Saulico	1470.943
5189	9859	Izan	1470.785
5193	9866	Arnu	1470.726
5195	9868	ManuelPkmn	1470.695
5196	9869	Esteban	1470.681
5197	9872	Wrecker	1470.669
5203	9888	pabloP	1470.472
5208	9901	Ernesto	1470.345
5218	9920	Aegon I	1470.167
5225	9930	Hernaez	1470.084
5249	9969	MarioAnt	1469.664
5250	9970	M.Durden	1469.657
5258	9986	Enxu	1469.569
5266	9998	Gigi	1469.509
5272	10013	Migue	1469.294
5277	10024	Askka	1469.203
5282	10033	Ethan	1469.128
5289	10046	Ricardo	1468.992
5294	10052	Adri	1468.919
5307	10072	Santi	1468.684
5311	10081	AlexVondrako	1468.6
5314	10087	cosepy	1468.514
5315	10088	Gcerbat	1468.51
5327	10105	Pablo	1468.333
5333	10117	Aser	1468.139
5338	10123	Charly S.	1468.076
5343	10131	CrisT	1468.024
5344	10132	Héctor	1468.014
5347	10140	HWarrior	1467.941
5350	10143	Angel	1467.908
5366	10177	Helio	1467.449
5367	10179	Kevin	1467.437
5371	10185	Braulio	1467.326
5381	10200	Rubin	1467.203
5384	10204	Zack	1467.155
5398	10232	Carlos	1466.916
5404	10242	Paolo	1466.802
5405	10245	Sergio	1466.781
5409	10249	Frash	1466.708
5412	10259	sasa	1466.567
5419	10267	Arturo	1466.456
5423	10274	Jano	1466.352
5429	10282	VICTOR	1466.251
5433	10292	Israel	1466.152
5442	10307	Asran	1466.036
5447	10321	Niko	1465.816
5449	10323	Mandonga	1465.779
5452	10334	Joshua	1465.572
5456	10340	Adrian	1465.473
5460	10347	Zumba	1465.379
5470	10364	Kuro	1465.09
5487	10392	Sana	1464.66
5488	10393	manu	1464.657
5490	10395	Luis	1464.649
5502	10417	Emilius	1464.412
5510	10435	Jardel 	1464.228
5513	10440	ricky	1464.155
5519	10450	Javi	1464.078
5528	10471	zoleck	1463.699
5540	10493	xXx	1463.282
5555	10516	Brandon	1462.969
5565	10535	Mari	1462.596
5574	10545	SHINICHI	1462.422
5575	10546	Arnau	1462.416
5582	10556	Alexander	1462.196
5585	10560	José	1462.086
5587	10564	Ceber	1462.041
5593	10573	Ofu	1461.929
5594	10574	Candiakaiser	1461.909
5601	10589	ifrit69	1461.672
5603	10592	Germán	1461.624
5607	10603	Brunito	1461.451
5609	10605	Jose	1461.409
5616	10614	Gonsa	1461.336
5630	10639	Gio	1461.042
5632	10642	Aletztoshi	1461.0
5650	10677	Yoli	1460.513
5656	10688	negrð	1460.435
5663	10695	Giaco	1460.35
5665	10699	Belzebu	1460.325
5666	10700	Antonio	1460.298
5680	10717	Teje	1460.097
5690	10732	MCQuicio	1459.967
5694	10742	Chess	1459.808
5697	10749	Cristian	1459.738
5698	10750	Orichan	1459.705
5699	10752	Nico	1459.673
5704	10762	Rubén2TNT	1459.581
5709	10773	Judi	1459.477
5730	10805	Tsukki	1459.204
5741	10824	Andres	1459.01
5747	10841	Alexis	1458.871
5752	10847	SIRM19	1458.783
5756	10853	Irina	1458.714
5761	10873	Djpokeman	1458.549
5773	10895	Etorlight Pr	1458.375
5778	10902	Jakes	1458.313
5790	10922	Raku	1458.106
5801	10939	Absol11	1457.986
5811	10955	Dastan	1457.879
5812	10956	Kasarrubias	1457.878
5831	11007	Sergio	1457.491
5859	11044	Fercho	1457.28
5872	11071	Sciarlesz	1457.103
5875	11075	MARCOS	1457.08
5883	11088	OZIEL	1456.995
5890	11098	Christer	1456.936
5894	11105	Pala	1456.913
5914	11144	Frankiol	1456.727
5921	11158	Miixu	1456.689
5926	11164	Dani	1456.666
5928	11167	ballsy	1456.655
5933	11173	Jonathan	1456.632
5942	11194	Marc	1456.554
5947	11199	Víctor	1456.523
5949	11201	Tia Paola	1456.51
5953	11208	ERCELA96	1456.492
5955	11212	Cristian	1456.461
5959	11218	David	1456.441
5961	11222	Rick	1456.42
5967	11235	Taiden	1456.383
5977	11252	MjolnirFTW	1456.295
5981	11257	Wallfred	1456.274
5993	11279	TurboDv	1456.099
6022	11332	Abel	1455.811
6025	11340	Markel	1455.786
6027	11346	Lucky	1455.754
6038	11366	Gaspar	1455.659
6040	11368	frank	1455.652
6052	11392	Vicente	1455.542
6067	11412	Ignacio	1455.456
6102	11478	Akihiro	1455.127
6104	11482	Nacho	1455.121
6116	11505	Blake	1455.037
6133	11536	Linya	1454.933
6137	11542	Pablo	1454.916
6149	11565	Koke	1454.77
6155	11580	Ren	1454.705
6158	11585	Fang Fang	1454.676
6173	11616	Pedro	1454.551
6176	11619	Cristóbal	1454.547
6236	11725	Mate	1454.096
6241	11732	Raiden	1454.072
6249	11743	Jack Patata	1454.024
6257	11759	Lizardon	1453.957
6259	11769	Jesús	1453.926
6293	11824	Yisus	1453.664
6296	11829	Edanii	1453.642
6308	11856	Estebandido	1453.487
6313	11865	Poitges	1453.454
6325	11888	Alets	1453.345
6330	11897	Monty	1453.331
6336	11907	Tanith	1453.27
6342	11918	Roi	1453.236
6343	11920	Jonathan	1453.233
6354	11952	Zapatos	1453.117
6359	11960	Rio	1453.083
6362	11965	Nery	1453.074
6371	11982	Charli	1453.0
6373	11985	Félix	1452.993
6395	12028	Yair	1452.818
6401	12036	M3drans	1452.788
6403	12042	AquaJrr	1452.755
6409	12055	Landa	1452.713
6411	12060	litledan	1452.682
6414	12066	Moka	1452.667
6425	12084	Roger	1452.606
6427	12085	Masha	1452.601
6433	12098	Antón	1452.566
6465	12157	Popash	1452.234
6466	12161	IamKuJaxD!	1452.223
6467	12161	Beraizon	1452.223
6470	12169	Marty Mcfly	1452.182
6475	12176	Jamie	1452.162
6489	12200	Ivan	1452.021
6510	12246	Ppchuy	1451.786
6519	12268	Ray	1451.65
6529	12287	Javier	1451.568
6532	12293	Man	1451.546
6548	12320	Sr. Jimmy	1451.403
6550	12326	LiutB	1451.335
6558	12346	Christian	1451.238
6562	12352	MARC	1451.194
6564	12357	Nicho	1451.156
6569	12366	Deyvit	1451.061
6574	12381	Akamoto	1450.964
6584	12399	Jesús	1450.862
6590	12409	RTSCK0833	1450.833
6594	12416	Sifo-Dyas	1450.815
6599	12424	CHONARTHAS	1450.763
6609	12443	OrochyPlays	1450.621
6612	12450	Sánchez	1450.553
6614	12452	Diana	1450.546
6615	12454	Paladin	1450.535
6639	12501	Salvateo	1450.198
6643	12508	Nayib	1450.131
6647	12515	Maxi	1450.076
6649	12518	Jose	1450.034
6656	12530	monchute	1449.874
6657	12532	Poninas	1449.866
6660	12536	Shadow	1449.807
6669	12551	Helen	1449.665
6670	12554	Spoon	1449.647
6679	12577	Ismael	1449.4
